property_id,households,buildings,building_age,min_area,max_area,floor_area_ratio,sale_price_min,sale_price_max,jeonse_price_min,jeonse_price_max,price_per_pyeong,sale_transactions,jeonse_transactions,total_transactions,jeonse_ratio,gap,sale_price_range_ratio,price_deviation_ratio,transactions_per_household,has_sale_price,has_jeonse_price,has_transactions,abnormal_jeonse_low,abnormal_jeonse_high,abnormal_price_dev,low_gap_flag,no_transaction_flag,excessive_price_range,fraud_score,is_suspicious,risk_level
162337,6,1,23,83.98,89.73,310,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
152858,2,1,3,37.27,37.88,249,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
150839,18,1,7,35.72,37.3,176,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
118504,10,1,9,25.4,40.25,195,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
127863,16,1,8,34.78,49.76,229,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
142319,14,1,20,31.08,117.42,249,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
12950,50,1,22,214.01,214.01,697,210000,210000,0,0,3244,2,0,2,0.0,0,0.0,-0.10646029959908325,0.04,1,0,1,0,0,0,0,0,0,0,0,0
157818,13,1,2,34.43,50.08,195,71000,71000,41500,41500,6817,1,1,2,58.5,29500,0.0,0.8777004123406441,0.15384615384615385,1,1,1,0,0,1,1,0,0,10,1,1
116180,29,1,8,71.18,71.18,199,0,0,80000,80000,0,0,2,2,0.0,0,0.0,0.0,0.06896551724137931,0,1,1,0,0,0,0,0,0,0,0,0
114665,48,1,9,28.0,28.18,352,20000,21000,0,0,2361,3,0,5,0.0,0,0.05,-0.3496771785923044,0.10416666666666667,1,0,1,0,0,0,0,0,0,0,0,0
124549,48,1,4,28.42,50.69,799,28000,76000,0,0,3257,4,0,4,0.0,0,1.7142857142857142,-0.10287953014618191,0.08333333333333333,1,0,1,0,0,0,0,0,1,5,0,0
129883,16,1,5,33.66,43.08,399,38000,62500,0,0,3732,8,0,8,0.0,0,0.6447368421052632,0.027956276786751336,0.5,1,0,1,0,0,0,0,0,0,0,0,0
17295,75,1,20,85.8,106.09,399,110000,220000,0,0,4238,14,0,14,0.0,0,1.0,0.16733084164583392,0.18666666666666668,1,0,1,0,0,0,0,0,0,0,0,0
106759,90,1,12,24.72,25.31,358,25000,25000,0,0,3343,1,0,2,0.0,0,0.0,-0.07919136299621926,0.022222222222222223,1,0,1,0,0,0,0,0,0,0,0,0
152740,70,1,1,85.38,91.95,199,135000,140000,0,0,5227,2,0,2,0.0,0,0.037037037037037035,0.4397447638704044,0.02857142857142857,1,0,1,0,0,0,0,0,0,0,0,0
11733,206,4,21,106.48,106.48,253,180000,185000,95000,95000,5588,2,3,5,52.8,85000,0.027777777777777776,0.5391799771394337,0.024271844660194174,1,1,1,0,0,1,1,0,0,10,1,1
103844,18,1,14,70.84,70.84,259,62000,62000,0,0,2893,1,0,1,0.0,0,0.0,-0.2031410748274192,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0
640,336,3,35,86.91,102.37,257,175000,198000,75000,75000,6656,7,1,12,42.9,100000,0.13142857142857142,0.8333539598854814,0.03571428571428571,1,1,1,0,0,1,1,0,0,10,1,1
22639,86,1,21,110.94,111.84,578,134500,145000,0,0,4008,6,0,6,0.0,0,0.07806691449814127,0.10397876670988729,0.06976744186046512,1,0,1,0,0,0,0,0,0,0,0,0
22627,5678,72,17,84.75,149.88,275,284000,450000,95000,190000,11078,431,280,980,33.5,189000,0.5845070422535211,2.0513664614800726,0.17259598450158506,1,1,1,0,0,1,1,0,0,10,1,1
116321,12,1,8,39.89,54.44,359,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
140980,20,1,9,24.02,34.99,180,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
150842,20,1,9,20.32,36.37,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
120590,21,1,9,17.46,32.4,359,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
119177,12,1,8,33.17,33.38,358,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
172777,9,1,22,50.95,95.46,244,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
26695,19,1,22,66.7,87.4,267,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
25447,19,1,22,39.36,98.63,238,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
11761,10,1,23,73.9,73.9,299,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9260,17,1,23,69.03,69.03,246,60000,60000,0,0,2873,2,0,2,0.0,0,0.0,-0.20864995090880584,0.11764705882352941,1,0,1,0,0,0,0,0,0,0,0,0
26334,19,1,32,147.6,147.75,250,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
108964,17,1,32,56.56,136.1,252,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
143258,27,1,4,15.95,25.63,359,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
130614,19,1,24,128.2,130.15,226,100000,100000,70000,70000,2579,1,1,2,70.0,30000,0.0,-0.2896304293051898,0.10526315789473684,1,1,1,0,0,0,1,0,0,3,0,0
12012,16,1,23,103.98,160.18,211,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
133344,14,1,5,21.77,21.77,248,27000,27000,0,0,4100,1,0,2,0.0,0,0.0,0.12931959668426593,0.14285714285714285,1,0,1,0,0,0,0,0,0,0,0,0
148551,14,1,3,41.85,41.85,199,0,0,38000,38000,0,0,1,1,0.0,0,0.0,0.0,0.07142857142857142,0,1,1,0,0,0,0,0,0,0,0,0
133304,10,1,21,99.36,99.36,234,98000,98000,0,0,3261,1,0,1,0.0,0,0.0,-0.10177775492990458,0.1,1,0,1,0,0,0,0,0,0,0,0,0
26774,213,3,17,167.41,253.83,591,249000,310000,165000,180000,4917,12,10,25,66.3,84000,0.24497991967871485,0.35435718460891114,0.11737089201877934,1,1,1,0,0,0,1,0,0,3,0,0
17373,62,1,20,155.0,155.0,391,200000,210000,0,0,4266,7,0,7,0.0,0,0.05,0.17504326815977525,0.11290322580645161,1,0,1,0,0,0,0,0,0,0,0,0
19127,3696,46,18,84.7,180.31,274,290000,450000,110000,190000,11319,343,153,629,37.9,180000,0.5517241379310345,2.117748418260782,0.1701839826839827,1,1,1,0,0,1,1,0,0,10,1,1
15011,2678,35,19,86.43,167.9,273,269000,430000,98500,200000,10289,309,150,600,36.6,170500,0.5985130111524164,1.834041300069369,0.22404779686333084,1,1,1,0,0,1,1,0,0,10,1,1
393,493,1,37,42.97,76.03,390,112000,130000,35000,60000,8616,9,26,42,31.2,77000,0.16071428571428573,1.3732238158613745,0.08519269776876268,1,1,1,0,0,1,1,0,0,10,1,1
620,1230,9,45,62.81,168.59,0,299500,1080000,11,250000,15763,82,216,406,0.0,299489,2.6060100166944906,3.3418206835448987,0.3300813008130081,1,1,1,0,0,1,1,0,1,15,1,2
22746,5563,65,17,42.28,158.87,275,120000,470000,51000,200000,9383,712,233,1235,42.5,69000,2.9166666666666665,1.584489213582553,0.22200251662771886,1,1,1,0,0,1,1,0,1,15,1,2
141334,10,1,19,24.56,92.35,317,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
152898,19,1,3,18.9,67.2,356,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
135569,10,1,21,95.75,95.88,277,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
151546,14,1,3,29.43,54.15,182,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
123486,24,1,7,17.39,20.87,349,25000,27000,0,0,4752,3,0,3,0.0,0,0.08,0.30890895693747117,0.125,1,0,1,0,0,0,0,0,0,0,0,0
121400,24,1,7,115.81,115.81,199,190000,190000,0,0,5424,3,0,4,0.0,0,0.0,0.49400719327206305,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0
127652,24,1,6,22.77,22.77,359,26000,26000,26000,26000,3775,1,1,2,100.0,0,0.0,0.039800360361732665,0.08333333333333333,1,1,1,0,1,0,0,0,0,5,0,0
151079,12,1,2,41.4,54.48,794,59000,69000,42000,47000,4711,5,10,15,71.2,17000,0.1694915254237288,0.2976157609706285,1.25,1,1,1,0,0,0,1,0,0,3,0,0
118346,21,1,8,32.9,32.9,358,40000,40000,0,0,4019,1,0,1,0.0,0,0.0,0.10700864855464995,0.047619047619047616,1,0,1,0,0,0,0,0,0,0,0,0
3035,84,1,24,94.72,94.72,1062,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.011904761904761904,0,0,1,0,0,0,0,0,0,0,0,0
12827,69,1,23,172.78,203.85,698,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
113786,28,1,9,61.79,61.79,198,78500,78500,0,0,4200,1,0,1,0.0,0,0.0,0.15686397709119926,0.03571428571428571,1,0,1,0,0,0,0,0,0,0,0,0
8972,84,1,29,204.67,274.55,921,249900,300000,200000,200000,4036,25,4,32,80.0,49900,0.20048019207683074,0.11169119322382862,0.38095238095238093,1,1,1,0,0,0,1,0,0,3,0,0
22805,53,1,18,174.76,230.18,399,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
125621,29,2,7,36.03,36.03,399,38000,38000,0,0,3487,1,0,1,0.0,0,0.0,-0.039527455210235284,0.034482758620689655,1,0,1,0,0,0,0,0,0,0,0,0
12105,15,1,25,63.69,63.69,299,65000,65000,0,0,3374,2,0,2,0.0,0,0.0,-0.07065260507006993,0.13333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
22351,44,1,26,37.49,224.01,679,56000,58000,150000,150000,4938,4,3,8,267.9,-94000,0.03571428571428571,0.3601415044943671,0.18181818181818182,1,1,1,0,1,0,0,0,0,5,0,0
389,2100,21,46,92.59,212.56,184,288000,500000,55000,85000,10283,189,30,238,19.1,233000,0.7361111111111112,1.832388637244953,0.11333333333333333,1,1,1,1,0,1,1,0,0,18,1,2
639,3930,30,47,112.39,119.0,138,375000,470000,45000,70000,11030,195,69,285,12.0,330000,0.25333333333333335,2.038145158884745,0.07251908396946564,1,1,1,1,0,1,1,0,0,18,1,2
12236,741,3,20,156.65,310.7,799,260000,790000,170000,180000,5487,84,20,131,65.4,90000,2.0384615384615383,0.5113601529284311,0.1767881241565452,1,1,1,0,0,1,1,0,1,15,1,2
142808,56,1,4,44.55,44.55,399,0,0,39600,44190,0,0,2,3,0.0,0,0.0,0.0,0.05357142857142857,0,1,1,0,0,0,0,0,0,0,0,0
112309,16,1,13,21.63,23.59,357,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
136703,10,1,5,23.42,89.18,348,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
128247,20,1,6,38.58,38.58,356,59000,59000,0,0,5056,1,0,1,0.0,0,0.0,0.3926438733745484,0.05,1,0,1,0,0,0,0,0,0,0,0,0
622,120,2,41,157.11,157.11,0,420000,420000,0,0,8837,3,0,3,0.0,0,0.0,1.4340968965606973,0.025,1,0,1,0,0,1,0,0,0,7,0,0
124870,25,1,6,21.94,21.94,359,30000,30000,0,0,4520,1,0,1,0.0,0,0.0,0.24500599439338586,0.04,1,0,1,0,0,0,0,0,0,0,0,0
174640,25,3,1,71.63,71.79,273,111700,144000,0,0,5155,2,0,2,0.0,0,0.2891674127126231,0.4199128099774124,0.08,1,0,1,0,0,0,0,0,0,0,0,0
26705,24,1,15,186.62,186.62,356,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3751,393,7,25,77.33,109.73,336,150000,190000,0,0,6412,17,0,17,0.0,0,0.26666666666666666,0.7661456716925642,0.043256997455470736,1,0,1,0,0,1,0,0,0,7,0,0
3752,60,1,29,179.68,230.33,848,200000,250000,130000,140000,3680,16,3,21,65.0,70000,0.25,0.013633198975146012,0.35,1,1,1,0,0,0,1,0,0,3,0,0
12951,400,2,20,190.48,312.96,646,289000,1000000,165000,450000,5016,76,34,117,57.1,124000,2.4602076124567476,0.3816261212117751,0.2925,1,1,1,0,0,0,1,0,1,8,0,0
110709,257,1,10,29.37,61.5,399,22200,30500,24000,42000,2499,25,2,30,108.1,-1800,0.3738738738738739,-0.31166593363073647,0.11673151750972763,1,1,1,0,1,0,0,0,0,5,0,0
637,555,7,42,89.29,127.42,194,220000,280000,65000,65000,8145,31,2,34,29.5,155000,0.2727272727272727,1.2434897841447188,0.06126126126126126,1,1,1,1,0,1,1,0,0,18,1,2
1284,120,2,42,142.15,142.15,0,387000,1080000,80000,210000,9000,13,16,37,20.7,307000,1.7906976744186047,1.4789942366239985,0.30833333333333335,1,1,1,1,0,1,1,0,1,23,1,2
22498,12,1,22,40.24,49.55,285,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
14287,8,1,16,82.46,82.46,193,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
105712,12,1,26,78.81,87.86,316,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
22131,12,1,21,77.07,94.8,297,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
135658,28,3,7,41.16,62.97,196,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
26830,37,2,19,103.39,250.13,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
120831,6,1,21,85.86,85.86,295,70000,70000,0,0,2695,2,0,2,0.0,0,0.0,-0.25767894803314717,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
9174,14,1,33,184.5,184.5,0,115000,115000,0,0,2061,2,0,2,0.0,0,0.0,-0.43231031981310436,0.14285714285714285,1,0,1,0,0,0,0,0,0,0,0,0
105921,12,1,24,85.09,85.09,286,70000,70000,0,0,2720,1,0,1,0.0,0,0.0,-0.2507928529314138,0.08333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
9145,165,2,24,80.08,80.08,345,100000,108000,0,0,4128,5,0,5,0.0,0,0.08,0.13703202319820726,0.030303030303030304,1,0,1,0,0,0,0,0,0,0,0,0
365,514,8,41,102.73,144.34,179,180000,210000,60000,60000,5792,17,1,18,33.3,120000,0.16666666666666666,0.5953705131695777,0.03501945525291829,1,1,1,0,0,1,1,0,0,10,1,1
26678,24,2,23,86.83,86.83,0,80000,95000,0,0,3046,18,0,18,0.0,0,0.1875,-0.1609981728048112,0.75,1,0,1,0,0,0,0,0,0,0,0,0
21884,26,1,27,168.97,168.97,785,135000,135000,0,0,2641,1,0,1,0.0,0,0.0,-0.2725529134528911,0.038461538461538464,1,0,1,0,0,0,0,0,0,0,0,0
3544,78,1,28,75.01,110.29,267,70000,100000,75000,75000,3085,12,1,13,107.1,-5000,0.42857142857142855,-0.15025586444610722,0.16666666666666666,1,1,1,0,1,0,0,0,0,5,0,0
595,443,4,37,73.93,141.31,0,115000,170000,80000,85000,5142,37,2,39,69.6,35000,0.4782608695652174,0.41633204052451106,0.08803611738148984,1,1,1,0,0,0,1,0,0,3,0,0
366,120,1,32,100.68,100.68,399,108000,108000,0,0,3546,1,0,1,0.0,0,0.0,-0.02327627077014463,0.008333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
12948,324,2,19,113.32,182.06,545,105000,195000,80000,120000,3063,38,6,45,76.2,25000,0.8571428571428571,-0.15631562813563254,0.1388888888888889,1,1,1,0,0,0,1,0,0,3,0,0
610,4494,56,37,103.12,219.66,194,250000,465000,72000,120000,8014,257,72,341,28.8,178000,0.86,1.207406645811636,0.07587894971072541,1,1,1,1,0,1,1,0,0,18,1,2
150841,26,3,3,31.89,64.78,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
134766,18,2,7,30.66,57.43,193,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
26686,12,1,23,97.81,97.81,290,80000,80000,0,0,2704,3,0,3,0.0,0,0.0,-0.25519995379652316,0.25,1,0,1,0,0,0,0,0,0,0,0,0
22331,38,2,20,99.91,147.38,291,95000,110000,0,0,3143,19,0,19,0.0,0,0.15789473684210525,-0.1342801238100859,0.5,1,0,1,0,0,0,0,0,0,0,0,0
124498,10,1,7,25.12,51.32,249,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
171543,438,1,1,25.04,53.3,786,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
142111,10,1,4,55.11,61.18,249,65000,72000,0,0,3899,5,0,5,0.0,0,0.1076923076923077,0.07395539206632998,0.5,1,0,1,0,0,0,0,0,0,0,0,0
24428,19,1,22,86.55,123.98,299,80000,98000,0,0,3056,13,0,13,0.0,0,0.225,-0.15824373476411788,0.6842105263157895,1,0,1,0,0,0,0,0,0,0,0,0
102662,29,2,16,112.14,112.14,0,93000,93000,0,0,2742,1,0,1,0.0,0,0.0,-0.2447330892418885,0.034482758620689655,1,0,1,0,0,0,0,0,0,0,0,0
1195,18,1,33,169.02,169.02,0,105000,140000,0,0,2054,6,0,6,0.0,0,0.3333333333333333,-0.4342384264415897,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
17407,31,1,20,125.4,150.83,560,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
361,233,4,26,111.14,111.14,308,120000,135000,0,0,3569,4,0,4,0.0,0,0.125,-0.01694106327654997,0.017167381974248927,1,0,1,0,0,0,0,0,0,0,0,0
9562,94,1,22,111.83,144.28,593,110000,150000,0,0,3252,10,0,10,0.0,0,0.36363636363636365,-0.10425674916652858,0.10638297872340426,1,0,1,0,0,0,0,0,0,0,0,0
10211,18,1,23,77.63,77.63,288,78000,78000,0,0,3322,2,0,2,0.0,0,0.0,-0.08497568288167526,0.1111111111111111,1,0,1,0,0,0,0,0,0,0,0,0
149133,63,1,2,38.29,48.03,0,0,0,0,0,0,0,0,16,0.0,0,0.0,0.0,0.25396825396825395,0,0,1,0,0,0,0,0,0,0,0,0
367,120,1,34,88.77,88.77,270,80000,80000,0,0,2979,1,0,1,0.0,0,0.0,-0.17945290767745653,0.008333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
3541,43,2,28,110.73,174.97,0,119000,155000,0,0,3553,15,0,15,0.0,0,0.3025210084033613,-0.021348164141659298,0.3488372093023256,1,0,1,0,0,0,0,0,0,0,0,0
8833,19,1,23,77.14,94.74,299,72000,79000,0,0,3086,6,0,6,0.0,0,0.09722222222222222,-0.14998042064203787,0.3157894736842105,1,0,1,0,0,0,0,0,0,0,0,0
596,435,4,39,80.82,80.82,0,0,0,35000,36000,0,0,2,2,0.0,0,0.0,0.0,0.004597701149425287,0,1,1,0,0,0,0,0,0,0,0,0
600,672,11,40,156.13,180.72,179,195000,235000,0,0,4129,6,0,6,0.0,0,0.20512820512820512,0.1373074670022766,0.008928571428571428,1,0,1,0,0,0,0,0,0,0,0,0
147627,29,3,9,39.32,101.25,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
109889,8,1,10,15.86,66.4,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
128942,12,1,24,36.31,113.8,292,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
102981,16,2,22,78.21,81.77,230,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
114731,15,1,10,37.24,40.85,345,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
144337,20,1,7,25.78,35.81,193,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
102062,19,1,18,96.74,97.78,219,87000,90000,0,0,2973,5,0,5,0.0,0,0.034482758620689655,-0.18110557050187254,0.2631578947368421,1,0,1,0,0,0,0,0,0,0,0,0
8373,13,1,24,50.41,50.41,389,37000,37000,0,0,2426,1,0,1,0.0,0,0.0,-0.33177333132779774,0.07692307692307693,1,0,1,0,0,0,0,0,0,0,0,0
26681,14,1,22,100.16,112.88,240,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9898,18,1,26,119.55,119.55,161,120000,120000,0,0,3318,1,0,1,0.0,0,0.0,-0.08607745809795259,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0
598,2064,14,28,81.21,110.67,343,150000,210000,60000,60000,6106,127,1,128,40.0,90000,0.4,0.6818598676473483,0.06201550387596899,1,1,1,0,0,1,1,0,0,10,1,1
166537,1265,14,1,68.78,102.22,246,145000,185000,70000,100000,6969,17,7,28,48.3,75000,0.27586206896551724,0.9195678705591828,0.022134387351778657,1,1,1,0,0,1,1,0,0,10,1,1
9020,48,2,23,83.43,109.3,293,83000,110000,0,0,3289,10,0,10,0.0,0,0.3253012048192771,-0.09406532841596325,0.20833333333333334,1,0,1,0,0,0,0,0,0,0,0,0
13643,206,4,20,79.58,148.17,299,128000,165000,95000,95000,5317,28,5,33,74.2,33000,0.2890625,0.4645347062366444,0.16019417475728157,1,1,1,0,0,0,1,0,0,3,0,0
16142,10,1,23,101.16,107.51,230,80000,86000,0,0,2614,2,0,2,0.0,0,0.075,-0.27998989616276315,0.2,1,0,1,0,0,0,0,0,0,0,0,0
22809,919,14,18,86.42,142.72,249,193000,250000,115000,115000,7383,43,4,48,59.6,78000,0.29533678756476683,1.0336016054438868,0.05223068552774755,1,1,1,0,0,1,1,0,0,10,1,1
9887,80,2,23,104.37,161.4,296,110000,150000,0,0,3484,27,0,27,0.0,0,0.36363636363636365,-0.04035378662244329,0.3375,1,0,1,0,0,0,0,0,0,0,0,0
2997,264,5,24,141.91,170.81,299,194000,235000,0,0,4519,28,0,28,0.0,0,0.211340206185567,0.24473055058931653,0.10606060606060606,1,0,1,0,0,0,0,0,0,0,0,0
135822,17,1,12,16.8,51.65,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
138522,20,2,8,36.68,65.07,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
135097,7,1,6,40.75,81.06,193,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
119536,20,2,9,65.84,65.85,198,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
26888,14,1,22,69.79,99.73,249,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
100636,52,1,20,146.96,146.96,240,160000,160000,0,0,3599,9,0,9,0.0,0,0.0,-0.008677749154469973,0.17307692307692307,1,0,1,0,0,0,0,0,0,0,0,0
102343,14,1,22,58.01,128.85,259,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
22688,18,1,21,108.13,108.13,288,82000,89000,0,0,2507,4,0,4,0.0,0,0.08536585365853659,-0.30946238319818176,0.2222222222222222,1,0,1,0,0,0,0,0,0,0,0,0
18373,36,2,21,88.72,91.96,0,95000,113000,0,0,3540,19,0,19,0.0,0,0.18947368421052632,-0.02492893359456063,0.5277777777777778,1,0,1,0,0,0,0,0,0,0,0,0
104161,12,1,22,86.79,86.79,299,85000,89000,0,0,3238,2,0,2,0.0,0,0.047058823529411764,-0.10811296242349924,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0
117595,49,1,8,71.27,71.27,359,75000,85000,0,0,3479,3,0,3,0.0,0,0.13333333333333333,-0.041731005642789955,0.061224489795918366,1,0,1,0,0,0,0,0,0,0,0,0
18374,12,1,21,84.37,94.64,299,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9731,17,1,23,75.23,102.38,293,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
149568,25,1,3,65.22,66.78,249,70800,72500,0,0,3589,8,0,8,0.0,0,0.02401129943502825,-0.011432187195163306,0.32,1,0,1,0,0,0,0,0,0,0,0,0
100455,221,7,15,106.04,106.64,143,139000,145000,0,0,4333,73,0,73,0.0,0,0.04316546762589928,0.19349800303242057,0.33031674208144796,1,0,1,0,0,0,0,0,0,0,0,0
152624,179,4,-1,79.62,131.05,0,190000,215400,0,0,7889,6,0,6,0.0,0,0.1336842105263158,1.1729761703029693,0.0335195530726257,1,0,1,0,0,1,0,0,0,7,0,0
143818,64,1,4,41.65,62.14,359,58000,85000,47000,47000,4604,113,9,125,81.0,11000,0.46551724137931033,0.26814327393520987,1.953125,1,1,1,0,0,0,1,0,0,3,0,0
3542,162,2,25,89.19,107.47,397,93500,130000,0,0,3466,21,0,21,0.0,0,0.39037433155080214,-0.04531177509569128,0.12962962962962962,1,0,1,0,0,0,0,0,0,0,0,0
3427,102,1,22,229.18,229.37,915,160000,179000,110000,110000,2308,15,1,16,68.8,50000,0.11875,-0.36427570020797906,0.1568627450980392,1,1,1,0,0,0,1,0,0,3,0,0
594,915,8,28,80.77,108.14,397,150000,180000,80000,80000,6139,27,1,28,53.3,70000,0.2,0.6909495131816362,0.030601092896174863,1,1,1,0,0,1,1,0,0,10,1,1
603,160,2,34,100.59,100.59,203,130000,146000,0,0,4272,9,0,9,0.0,0,0.12307692307692308,0.17669593098419123,0.05625,1,0,1,0,0,0,0,0,0,0,0,0
144234,50,1,4,72.48,76.38,211,0,0,0,0,0,0,0,5,0.0,0,0.0,0.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0
